service_id,date,exception_type
BLUS:HAAO024:24:024MFBLUS:I:12,20250616,2
BLUS:HAAO024:24:024MFBLUS:I:12,20250617,2
BLUS:HAAO024:24:024MFBLUS:I:12,20250618,2
BLUS:HAAO024:24:024MFBLUS:I:12,20250619,2
BLUS:HAAO024:24:024MFBLUS:I:12,20250620,2
BLUS:HAAO024:24:024MFBLUS:I:12,20250623,2
BLUS:HAAO024:24:024MFBLUS:I:12,20250624,2
BLUS:HAAO024:24:024MFBLUS:I:12,20250625,2
BLUS:HAAO024:24:024MFBLUS:I:12,20250626,2
BLUS:HAAO024:24:024MFBLUS:I:12,20250627,2
BLUS:HAAO024:24:024MFBLUS:I:12,20250630,2
BLUS:HAAO024:24:024MFBLUS:I:12,20250701,2
BLUS:HAAO024:24:024MFBLUS:I:12,20250702,2
BLUS:HAAO024:24:024MFBLUS:I:12,20250703,2
BLUS:HAAO024:24:024MFBLUS:I:12,20250704,2
BLUS:HAAO024:24:024MFBLUS:I:12,20250707,2
BLUS:HAAO024:24:024MFBLUS:I:12,20250708,2
BLUS:HAAO024:24:024MFBLUS:I:12,20250709,2
BLUS:HAAO024:24:024MFBLUS:I:12,20250710,2
BLUS:HAAO024:24:024MFBLUS:I:12,20250711,2
BLUS:HAAO024:24:024MFBLUS:I:12,20250714,2
BLUS:HAAO024:24:024MFBLUS:I:12,20250715,2
BLUS:HAAO024:24:024MFBLUS:I:12,20250716,2
BLUS:HAAO024:24:024MFBLUS:I:12,20250717,2
BLUS:HAAO024:24:024MFBLUS:I:12,20250718,2
BLUS:HAAO024:24:024MFBLUS:I:12,20250825,2
BLUS:HAAO024:24:024MFBLUS:I:13,20250616,1
BLUS:HAAO024:24:024MFBLUS:I:13,20250617,1
BLUS:HAAO024:24:024MFBLUS:I:13,20250618,1
BLUS:HAAO024:24:024MFBLUS:I:13,20250619,1
BLUS:HAAO024:24:024MFBLUS:I:13,20250620,1
BLUS:HAAO024:24:024MFBLUS:I:13,20250623,1
BLUS:HAAO024:24:024MFBLUS:I:13,20250624,1
BLUS:HAAO024:24:024MFBLUS:I:13,20250625,1
BLUS:HAAO024:24:024MFBLUS:I:13,20250626,1
BLUS:HAAO024:24:024MFBLUS:I:13,20250627,1
BLUS:HAAO024:24:024MFBLUS:I:13,20250630,1
BLUS:HAAO024:24:024MFBLUS:I:13,20250701,1
BLUS:HAAO024:24:024MFBLUS:I:13,20250702,1
BLUS:HAAO024:24:024MFBLUS:I:13,20250703,1
BLUS:HAAO024:24:024MFBLUS:I:13,20250704,1
BLUS:HAAO024:24:024MFBLUS:I:13,20250707,1
BLUS:HAAO024:24:024MFBLUS:I:13,20250708,1
BLUS:HAAO024:24:024MFBLUS:I:13,20250709,1
BLUS:HAAO024:24:024MFBLUS:I:13,20250710,1
BLUS:HAAO024:24:024MFBLUS:I:13,20250711,1
BLUS:HAAO024:24:024MFBLUS:I:13,20250714,1
BLUS:HAAO024:24:024MFBLUS:I:13,20250715,1
BLUS:HAAO024:24:024MFBLUS:I:13,20250716,1
BLUS:HAAO024:24:024MFBLUS:I:13,20250717,1
BLUS:HAAO024:24:024MFBLUS:I:13,20250718,1
BLUS:HAAO024:24:024MFBLUS:I:13,20250825,2
BLUS:HAAO024:24:024MFBLUS:I:14,20250825,2
BLUS:HAAO024:24:024SABLUS:O:1,20250825,2
BLUS:HAAO024:24:024SABLUS:O:2,20250825,2
BLUS:HAAO024:24:024SABLUS:O:3,20250825,2
BLUS:HAAO024:24:024SABLUS:O:4,20250825,2
BLUS:HAAO024:24:024SABLUS:O:5,20250825,2
BLUS:HAAO024:24:024SABLUS:O:6,20250825,2
BLUS:HAAO024:24:024SABLUS:I:1,20250825,2
BLUS:HAAO024:24:024SABLUS:I:2,20250825,2
BLUS:HAAO024:24:024SABLUS:I:3,20250825,2
BLUS:HAAO024:24:024SABLUS:I:4,20250825,2
BLUS:HAAO024:24:024SABLUS:I:5,20250825,2
BLUS:HAAO024:24:024SABLUS:I:6,20250825,2
BLUS:HAAO035:35:035MFBLUS:O:1,20250825,2
BLUS:HAAO035:35:035MFBLUS:I:1,20250825,2
BLUS:HAAO061:61:061MFBLUS:O:1,20250825,2
BLUS:HAAO061:61:061MFBLUS:O:2,20250825,2
BLUS:HAAO061:61:061MFBLUS:O:3,20250825,2
BLUS:HAAO061:61:061MFBLUS:I:1,20250825,2
BLUS:HAAO061:61:061MFBLUS:I:2,20250825,2
BLUS:HAAO061:61:061MFBLUS:I:3,20250825,2
BLUS:HAAO061:61:061SABLUS:O:1,20250825,2
BLUS:HAAO061:61:061SABLUS:O:2,20250825,2
BLUS:HAAO061:61:061SABLUS:O:3,20250825,2
BLUS:HAAO061:61:061SABLUS:I:1,20250825,2
BLUS:HAAO061:61:061SABLUS:I:2,20250825,2
BLUS:HAAO061:61:061SABLUS:I:3,20250825,2
BLUS:HAAO061:61:061SUBLUS:O:1,20250825,1
BLUS:HAAO061:61:061SUBLUS:O:2,20250825,1
BLUS:HAAO061:61:061SUBLUS:O:3,20250825,1
BLUS:HAAO061:61:061SUBLUS:I:1,20250825,1
BLUS:HAAO061:61:061SUBLUS:I:2,20250825,1
BLUS:HAAO061:61:061SUBLUS:I:3,20250825,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250616,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250617,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250618,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250619,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250620,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250623,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250624,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250625,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250626,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250627,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250630,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250701,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250702,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250703,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250704,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250707,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250708,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250709,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250710,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250711,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250714,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250715,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250716,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250717,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250718,1
BLUS:HAAO301:301:301MFBLUS:O:1,20250825,2
BLUS:HAAO301:301:301MFBLUS:I:1,20250616,1
BLUS:HAAO301:301:301MFBLUS:I:1,20250617,1
BLUS:HAAO301:301:301MFBLUS:I:1,20250618,1
BLUS:HAAO301:301:301MFBLUS:I:1,20250619,1
BLUS:HAAO301:301:301MFBLUS:I:1,20250620,1
BLUS:HAAO301:301:301MFBLUS:I:1,20250623,1
BLUS:HAAO301:301:301MFBLUS:I:1,20250624,1
BLUS:HAAO301:301:301MFBLUS:I:1,20250625,1
BLUS:HAAO301:301:301MFBLUS:I:1,20250626,1
BLUS:HAAO301:301:301MFBLUS:I:1,20250627,1
BLUS:HAAO301:301:301MFBLUS:I:1,20250630,1
BLUS:HAAO301:301:301MFBLUS:I:1,20250701,1
BLUS:HAAO301:301:301MFBLUS:I:1,20250702,1
BLUS:HAAO301:301:301MFBLUS:I:1,20250703,1
BLUS:HAAO301:301:301MFBLUS:I:1,20250704,1
BLUS:HAAO301:301:301MFBLUS:I:1,20250707,1
BLUS:HAAO301:301:301MFBLUS:I:1,20250708,1
BLUS:HAAO301:301:301MFBLUS:I:1,20250709,1
BLUS:HAAO301:301:301MFBLUS:I:1,20250710,1
BLUS:HAAO301:301:301MFBLUS:I:1,20250711,1
BLUS:HAAO301:301:301MFBLUS:I:1,20250714,1
BLUS:HAAO301:301:301MFBLUS:I:1,20250715,1
BLUS:HAAO301:301:301MFBLUS:I:1,20250716,1
BLUS:HAAO301:301:301MFBLUS:I:1,20250717,1
BLUS:HAAO301:301:301MFBLUS:I:1,20250718,1
BLUS:HAAO301:301:301MFBLUS:I:1,20250825,2
BLUS:HAAO302:302:302MFBLUS:O:1,20250616,1
BLUS:HAAO302:302:302MFBLUS:O:1,20250617,1
BLUS:HAAO302:302:302MFBLUS:O:1,20250618,1
BLUS:HAAO302:302:302MFBLUS:O:1,20250619,1
BLUS:HAAO302:302:302MFBLUS:O:1,20250620,1
BLUS:HAAO302:302:302MFBLUS:O:1,20250623,1
BLUS:HAAO302:302:302MFBLUS:O:1,20250624,1
BLUS:HAAO302:302:302MFBLUS:O:1,20250625,1
BLUS:HAAO302:302:302MFBLUS:O:1,20250626,1
BLUS:HAAO302:302:302MFBLUS:O:1,20250627,1
BLUS:HAAO302:302:302MFBLUS:O:1,20250630,1
BLUS:HAAO302:302:302MFBLUS:O:1,20250701,1
BLUS:HAAO302:302:302MFBLUS:O:1,20250702,1
BLUS:HAAO302:302:302MFBLUS:O:1,20250703,1
BLUS:HAAO302:302:302MFBLUS:O:1,20250704,1
BLUS:HAAO302:302:302MFBLUS:O:1,20250707,1
BLUS:HAAO302:302:302MFBLUS:O:1,20250708,1
BLUS:HAAO302:302:302MFBLUS:O:1,20250709,1
BLUS:HAAO302:302:302MFBLUS:O:1,20250710,1
BLUS:HAAO302:302:302MFBLUS:O:1,20250711,1
BLUS:HAAO302:302:302MFBLUS:O:1,20250714,1
BLUS:HAAO302:302:302MFBLUS:O:1,20250715,1
BLUS:HAAO302:302:302MFBLUS:O:1,20250716,1
BLUS:HAAO302:302:302MFBLUS:O:1,20250717,1
BLUS:HAAO302:302:302MFBLUS:O:1,20250718,1
BLUS:HAAO302:302:302MFBLUS:O:1,20250825,2
BLUS:HAAO302:302:302MFBLUS:I:1,20250616,1
BLUS:HAAO302:302:302MFBLUS:I:1,20250617,1
BLUS:HAAO302:302:302MFBLUS:I:1,20250618,1
BLUS:HAAO302:302:302MFBLUS:I:1,20250619,1
BLUS:HAAO302:302:302MFBLUS:I:1,20250620,1
BLUS:HAAO302:302:302MFBLUS:I:1,20250623,1
BLUS:HAAO302:302:302MFBLUS:I:1,20250624,1
BLUS:HAAO302:302:302MFBLUS:I:1,20250625,1
BLUS:HAAO302:302:302MFBLUS:I:1,20250626,1
BLUS:HAAO302:302:302MFBLUS:I:1,20250627,1
BLUS:HAAO302:302:302MFBLUS:I:1,20250630,1
BLUS:HAAO302:302:302MFBLUS:I:1,20250701,1
BLUS:HAAO302:302:302MFBLUS:I:1,20250702,1
BLUS:HAAO302:302:302MFBLUS:I:1,20250703,1
BLUS:HAAO302:302:302MFBLUS:I:1,20250704,1
BLUS:HAAO302:302:302MFBLUS:I:1,20250707,1
BLUS:HAAO302:302:302MFBLUS:I:1,20250708,1
BLUS:HAAO302:302:302MFBLUS:I:1,20250709,1
BLUS:HAAO302:302:302MFBLUS:I:1,20250710,1
BLUS:HAAO302:302:302MFBLUS:I:1,20250711,1
BLUS:HAAO302:302:302MFBLUS:I:1,20250714,1
BLUS:HAAO302:302:302MFBLUS:I:1,20250715,1
BLUS:HAAO302:302:302MFBLUS:I:1,20250716,1
BLUS:HAAO302:302:302MFBLUS:I:1,20250717,1
BLUS:HAAO302:302:302MFBLUS:I:1,20250718,1
BLUS:HAAO302:302:302MFBLUS:I:1,20250825,2
BLUS:HAAO424:424:024MFBLUS:I:2,20250616,1
BLUS:HAAO424:424:024MFBLUS:I:2,20250617,1
BLUS:HAAO424:424:024MFBLUS:I:2,20250618,1
BLUS:HAAO424:424:024MFBLUS:I:2,20250619,1
BLUS:HAAO424:424:024MFBLUS:I:2,20250620,1
BLUS:HAAO424:424:024MFBLUS:I:2,20250623,1
BLUS:HAAO424:424:024MFBLUS:I:2,20250624,1
BLUS:HAAO424:424:024MFBLUS:I:2,20250625,1
BLUS:HAAO424:424:024MFBLUS:I:2,20250626,1
BLUS:HAAO424:424:024MFBLUS:I:2,20250627,1
BLUS:HAAO424:424:024MFBLUS:I:2,20250630,1
BLUS:HAAO424:424:024MFBLUS:I:2,20250701,1
BLUS:HAAO424:424:024MFBLUS:I:2,20250702,1
BLUS:HAAO424:424:024MFBLUS:I:2,20250703,1
BLUS:HAAO424:424:024MFBLUS:I:2,20250704,1
BLUS:HAAO424:424:024MFBLUS:I:2,20250707,1
BLUS:HAAO424:424:024MFBLUS:I:2,20250708,1
BLUS:HAAO424:424:024MFBLUS:I:2,20250709,1
BLUS:HAAO424:424:024MFBLUS:I:2,20250710,1
BLUS:HAAO424:424:024MFBLUS:I:2,20250711,1
BLUS:HAAO424:424:024MFBLUS:I:2,20250714,1
BLUS:HAAO424:424:024MFBLUS:I:2,20250715,1
BLUS:HAAO424:424:024MFBLUS:I:2,20250716,1
BLUS:HAAO424:424:024MFBLUS:I:2,20250717,1
BLUS:HAAO424:424:024MFBLUS:I:2,20250718,1
BLUS:HAAO424:424:024MFBLUS:I:2,20250825,2
BLUS:HAAO425:425:425MFBLUS:O:1,20250616,1
BLUS:HAAO425:425:425MFBLUS:O:1,20250617,1
BLUS:HAAO425:425:425MFBLUS:O:1,20250618,1
BLUS:HAAO425:425:425MFBLUS:O:1,20250619,1
BLUS:HAAO425:425:425MFBLUS:O:1,20250620,1
BLUS:HAAO425:425:425MFBLUS:O:1,20250623,1
BLUS:HAAO425:425:425MFBLUS:O:1,20250624,1
BLUS:HAAO425:425:425MFBLUS:O:1,20250625,1
BLUS:HAAO425:425:425MFBLUS:O:1,20250626,1
BLUS:HAAO425:425:425MFBLUS:O:1,20250627,1
BLUS:HAAO425:425:425MFBLUS:O:1,20250630,1
BLUS:HAAO425:425:425MFBLUS:O:1,20250701,1
BLUS:HAAO425:425:425MFBLUS:O:1,20250702,1
BLUS:HAAO425:425:425MFBLUS:O:1,20250703,1
BLUS:HAAO425:425:425MFBLUS:O:1,20250704,1
BLUS:HAAO425:425:425MFBLUS:O:1,20250707,1
BLUS:HAAO425:425:425MFBLUS:O:1,20250708,1
BLUS:HAAO425:425:425MFBLUS:O:1,20250709,1
BLUS:HAAO425:425:425MFBLUS:O:1,20250710,1
BLUS:HAAO425:425:425MFBLUS:O:1,20250711,1
BLUS:HAAO425:425:425MFBLUS:O:1,20250825,2
BLUS:HAAO425:425:425MFBLUS:I:1,20250617,1
BLUS:HAAO425:425:425MFBLUS:I:1,20250618,1
BLUS:HAAO425:425:425MFBLUS:I:1,20250619,1
BLUS:HAAO425:425:425MFBLUS:I:1,20250620,1
BLUS:HAAO425:425:425MFBLUS:I:1,20250624,1
BLUS:HAAO425:425:425MFBLUS:I:1,20250625,1
BLUS:HAAO425:425:425MFBLUS:I:1,20250626,1
BLUS:HAAO425:425:425MFBLUS:I:1,20250627,1
BLUS:HAAO425:425:425MFBLUS:I:1,20250701,1
BLUS:HAAO425:425:425MFBLUS:I:1,20250702,1
BLUS:HAAO425:425:425MFBLUS:I:1,20250703,1
BLUS:HAAO425:425:425MFBLUS:I:1,20250704,1
BLUS:HAAO425:425:425MFBLUS:I:1,20250708,1
BLUS:HAAO425:425:425MFBLUS:I:1,20250709,1
BLUS:HAAO425:425:425MFBLUS:I:1,20250710,1
BLUS:HAAO425:425:425MFBLUS:I:1,20250711,1
BLUS:HAAO425:425:425MFBLUS:I:1,20250825,2
BLUS:HAAO425:425:425MFBLUS:I:2,20250616,1
BLUS:HAAO425:425:425MFBLUS:I:2,20250623,1
BLUS:HAAO425:425:425MFBLUS:I:2,20250630,1
BLUS:HAAO425:425:425MFBLUS:I:2,20250707,1
BLUS:HAAO425:425:425MFBLUS:I:2,20250825,2
BLUS:HAAO503:503:503MFBLUS:O:1,20250616,1
BLUS:HAAO503:503:503MFBLUS:O:1,20250617,1
BLUS:HAAO503:503:503MFBLUS:O:1,20250618,1
BLUS:HAAO503:503:503MFBLUS:O:1,20250619,1
BLUS:HAAO503:503:503MFBLUS:O:1,20250620,1
BLUS:HAAO503:503:503MFBLUS:O:1,20250623,1
BLUS:HAAO503:503:503MFBLUS:O:1,20250624,1
BLUS:HAAO503:503:503MFBLUS:O:1,20250625,1
BLUS:HAAO503:503:503MFBLUS:O:1,20250626,1
BLUS:HAAO503:503:503MFBLUS:O:1,20250627,1
BLUS:HAAO503:503:503MFBLUS:O:1,20250630,1
BLUS:HAAO503:503:503MFBLUS:O:1,20250701,1
BLUS:HAAO503:503:503MFBLUS:O:1,20250702,1
BLUS:HAAO503:503:503MFBLUS:O:1,20250703,1
BLUS:HAAO503:503:503MFBLUS:O:1,20250704,1
BLUS:HAAO503:503:503MFBLUS:O:1,20250707,1
BLUS:HAAO503:503:503MFBLUS:O:1,20250708,1
BLUS:HAAO503:503:503MFBLUS:O:1,20250709,1
BLUS:HAAO503:503:503MFBLUS:O:1,20250710,1
BLUS:HAAO503:503:503MFBLUS:O:1,20250711,1
BLUS:HAAO503:503:503MFBLUS:O:1,20250714,1
BLUS:HAAO503:503:503MFBLUS:O:1,20250715,1
BLUS:HAAO503:503:503MFBLUS:O:1,20250716,1
BLUS:HAAO503:503:503MFBLUS:O:1,20250717,1
BLUS:HAAO503:503:503MFBLUS:O:1,20250718,1
BLUS:HAAO503:503:503MFBLUS:O:1,20250825,2
BLUS:HAAO504:504:504MFBLUS:O:1,20250616,1
BLUS:HAAO504:504:504MFBLUS:O:1,20250617,1
BLUS:HAAO504:504:504MFBLUS:O:1,20250618,1
BLUS:HAAO504:504:504MFBLUS:O:1,20250619,1
BLUS:HAAO504:504:504MFBLUS:O:1,20250620,1
BLUS:HAAO504:504:504MFBLUS:O:1,20250623,1
BLUS:HAAO504:504:504MFBLUS:O:1,20250624,1
BLUS:HAAO504:504:504MFBLUS:O:1,20250625,1
BLUS:HAAO504:504:504MFBLUS:O:1,20250626,1
BLUS:HAAO504:504:504MFBLUS:O:1,20250627,1
BLUS:HAAO504:504:504MFBLUS:O:1,20250630,1
BLUS:HAAO504:504:504MFBLUS:O:1,20250701,1
BLUS:HAAO504:504:504MFBLUS:O:1,20250702,1
BLUS:HAAO504:504:504MFBLUS:O:1,20250703,1
BLUS:HAAO504:504:504MFBLUS:O:1,20250704,1
BLUS:HAAO504:504:504MFBLUS:O:1,20250707,1
BLUS:HAAO504:504:504MFBLUS:O:1,20250708,1
BLUS:HAAO504:504:504MFBLUS:O:1,20250709,1
BLUS:HAAO504:504:504MFBLUS:O:1,20250710,1
BLUS:HAAO504:504:504MFBLUS:O:1,20250711,1
BLUS:HAAO504:504:504MFBLUS:O:1,20250714,1
BLUS:HAAO504:504:504MFBLUS:O:1,20250715,1
BLUS:HAAO504:504:504MFBLUS:O:1,20250716,1
BLUS:HAAO504:504:504MFBLUS:O:1,20250717,1
BLUS:HAAO504:504:504MFBLUS:O:1,20250718,1
BLUS:HAAO504:504:504MFBLUS:O:1,20250825,2
BLUS:HAAO504:504:504MFBLUS:I:1,20250616,1
BLUS:HAAO504:504:504MFBLUS:I:1,20250617,1
BLUS:HAAO504:504:504MFBLUS:I:1,20250618,1
BLUS:HAAO504:504:504MFBLUS:I:1,20250619,1
BLUS:HAAO504:504:504MFBLUS:I:1,20250620,1
BLUS:HAAO504:504:504MFBLUS:I:1,20250623,1
BLUS:HAAO504:504:504MFBLUS:I:1,20250624,1
BLUS:HAAO504:504:504MFBLUS:I:1,20250625,1
BLUS:HAAO504:504:504MFBLUS:I:1,20250626,1
BLUS:HAAO504:504:504MFBLUS:I:1,20250627,1
BLUS:HAAO504:504:504MFBLUS:I:1,20250630,1
BLUS:HAAO504:504:504MFBLUS:I:1,20250701,1
BLUS:HAAO504:504:504MFBLUS:I:1,20250702,1
BLUS:HAAO504:504:504MFBLUS:I:1,20250703,1
BLUS:HAAO504:504:504MFBLUS:I:1,20250704,1
BLUS:HAAO504:504:504MFBLUS:I:1,20250707,1
BLUS:HAAO504:504:504MFBLUS:I:1,20250708,1
BLUS:HAAO504:504:504MFBLUS:I:1,20250709,1
BLUS:HAAO504:504:504MFBLUS:I:1,20250710,1
BLUS:HAAO504:504:504MFBLUS:I:1,20250711,1
BLUS:HAAO504:504:504MFBLUS:I:1,20250714,1
BLUS:HAAO504:504:504MFBLUS:I:1,20250715,1
BLUS:HAAO504:504:504MFBLUS:I:1,20250716,1
BLUS:HAAO504:504:504MFBLUS:I:1,20250717,1
BLUS:HAAO504:504:504MFBLUS:I:1,20250718,1
BLUS:HAAO504:504:504MFBLUS:I:1,20250825,2
BLUS:HAAO505:505:504MFBLUS:I:2,20250616,1
BLUS:HAAO505:505:504MFBLUS:I:2,20250617,1
BLUS:HAAO505:505:504MFBLUS:I:2,20250618,1
BLUS:HAAO505:505:504MFBLUS:I:2,20250619,1
BLUS:HAAO505:505:504MFBLUS:I:2,20250620,1
BLUS:HAAO505:505:504MFBLUS:I:2,20250623,1
BLUS:HAAO505:505:504MFBLUS:I:2,20250624,1
BLUS:HAAO505:505:504MFBLUS:I:2,20250625,1
BLUS:HAAO505:505:504MFBLUS:I:2,20250626,1
BLUS:HAAO505:505:504MFBLUS:I:2,20250627,1
BLUS:HAAO505:505:504MFBLUS:I:2,20250630,1
BLUS:HAAO505:505:504MFBLUS:I:2,20250701,1
BLUS:HAAO505:505:504MFBLUS:I:2,20250702,1
BLUS:HAAO505:505:504MFBLUS:I:2,20250703,1
BLUS:HAAO505:505:504MFBLUS:I:2,20250704,1
BLUS:HAAO505:505:504MFBLUS:I:2,20250707,1
BLUS:HAAO505:505:504MFBLUS:I:2,20250708,1
BLUS:HAAO505:505:504MFBLUS:I:2,20250709,1
BLUS:HAAO505:505:504MFBLUS:I:2,20250710,1
BLUS:HAAO505:505:504MFBLUS:I:2,20250711,1
BLUS:HAAO505:505:504MFBLUS:I:2,20250714,1
BLUS:HAAO505:505:504MFBLUS:I:2,20250715,1
BLUS:HAAO505:505:504MFBLUS:I:2,20250716,1
BLUS:HAAO505:505:504MFBLUS:I:2,20250717,1
BLUS:HAAO505:505:504MFBLUS:I:2,20250718,1
BLUS:HAAO505:505:504MFBLUS:I:2,20250825,2
BLUS:HAAO506:506:506MFBLUS:O:1,20250616,1
BLUS:HAAO506:506:506MFBLUS:O:1,20250617,1
BLUS:HAAO506:506:506MFBLUS:O:1,20250618,1
BLUS:HAAO506:506:506MFBLUS:O:1,20250619,1
BLUS:HAAO506:506:506MFBLUS:O:1,20250620,1
BLUS:HAAO506:506:506MFBLUS:O:1,20250623,1
BLUS:HAAO506:506:506MFBLUS:O:1,20250624,1
BLUS:HAAO506:506:506MFBLUS:O:1,20250625,1
BLUS:HAAO506:506:506MFBLUS:O:1,20250626,1
BLUS:HAAO506:506:506MFBLUS:O:1,20250627,1
BLUS:HAAO506:506:506MFBLUS:O:1,20250630,1
BLUS:HAAO506:506:506MFBLUS:O:1,20250701,1
BLUS:HAAO506:506:506MFBLUS:O:1,20250702,1
BLUS:HAAO506:506:506MFBLUS:O:1,20250703,1
BLUS:HAAO506:506:506MFBLUS:O:1,20250704,1
BLUS:HAAO506:506:506MFBLUS:O:1,20250707,1
BLUS:HAAO506:506:506MFBLUS:O:1,20250708,1
BLUS:HAAO506:506:506MFBLUS:O:1,20250709,1
BLUS:HAAO506:506:506MFBLUS:O:1,20250710,1
BLUS:HAAO506:506:506MFBLUS:O:1,20250711,1
BLUS:HAAO506:506:506MFBLUS:O:1,20250714,1
BLUS:HAAO506:506:506MFBLUS:O:1,20250715,1
BLUS:HAAO506:506:506MFBLUS:O:1,20250716,1
BLUS:HAAO506:506:506MFBLUS:O:1,20250717,1
BLUS:HAAO506:506:506MFBLUS:O:1,20250718,1
BLUS:HAAO506:506:506MFBLUS:O:1,20250825,2
BLUS:HAAO506:506:506MFBLUS:I:1,20250616,1
BLUS:HAAO506:506:506MFBLUS:I:1,20250617,1
BLUS:HAAO506:506:506MFBLUS:I:1,20250618,1
BLUS:HAAO506:506:506MFBLUS:I:1,20250619,1
BLUS:HAAO506:506:506MFBLUS:I:1,20250620,1
BLUS:HAAO506:506:506MFBLUS:I:1,20250623,1
BLUS:HAAO506:506:506MFBLUS:I:1,20250624,1
BLUS:HAAO506:506:506MFBLUS:I:1,20250625,1
BLUS:HAAO506:506:506MFBLUS:I:1,20250626,1
BLUS:HAAO506:506:506MFBLUS:I:1,20250627,1
BLUS:HAAO506:506:506MFBLUS:I:1,20250630,1
BLUS:HAAO506:506:506MFBLUS:I:1,20250701,1
BLUS:HAAO506:506:506MFBLUS:I:1,20250702,1
BLUS:HAAO506:506:506MFBLUS:I:1,20250703,1
BLUS:HAAO506:506:506MFBLUS:I:1,20250704,1
BLUS:HAAO506:506:506MFBLUS:I:1,20250707,1
BLUS:HAAO506:506:506MFBLUS:I:1,20250708,1
BLUS:HAAO506:506:506MFBLUS:I:1,20250709,1
BLUS:HAAO506:506:506MFBLUS:I:1,20250710,1
BLUS:HAAO506:506:506MFBLUS:I:1,20250711,1
BLUS:HAAO506:506:506MFBLUS:I:1,20250714,1
BLUS:HAAO506:506:506MFBLUS:I:1,20250715,1
BLUS:HAAO506:506:506MFBLUS:I:1,20250716,1
BLUS:HAAO506:506:506MFBLUS:I:1,20250717,1
BLUS:HAAO506:506:506MFBLUS:I:1,20250718,1
BLUS:HAAO506:506:506MFBLUS:I:1,20250825,2
BLUS:HAAO538:538:538MFBLUS:O:1,20250616,1
BLUS:HAAO538:538:538MFBLUS:O:1,20250617,1
BLUS:HAAO538:538:538MFBLUS:O:1,20250618,1
BLUS:HAAO538:538:538MFBLUS:O:1,20250619,1
BLUS:HAAO538:538:538MFBLUS:O:1,20250620,1
BLUS:HAAO538:538:538MFBLUS:O:1,20250623,1
BLUS:HAAO538:538:538MFBLUS:O:1,20250624,1
BLUS:HAAO538:538:538MFBLUS:O:1,20250625,1
BLUS:HAAO538:538:538MFBLUS:O:1,20250626,1
BLUS:HAAO538:538:538MFBLUS:O:1,20250627,1
BLUS:HAAO538:538:538MFBLUS:O:1,20250630,1
BLUS:HAAO538:538:538MFBLUS:O:1,20250701,1
BLUS:HAAO538:538:538MFBLUS:O:1,20250702,1
BLUS:HAAO538:538:538MFBLUS:O:1,20250703,1
BLUS:HAAO538:538:538MFBLUS:O:1,20250704,1
BLUS:HAAO538:538:538MFBLUS:O:1,20250707,1
BLUS:HAAO538:538:538MFBLUS:O:1,20250708,1
BLUS:HAAO538:538:538MFBLUS:O:1,20250709,1
BLUS:HAAO538:538:538MFBLUS:O:1,20250710,1
BLUS:HAAO538:538:538MFBLUS:O:1,20250711,1
BLUS:HAAO538:538:538MFBLUS:O:1,20250714,1
BLUS:HAAO538:538:538MFBLUS:O:1,20250715,1
BLUS:HAAO538:538:538MFBLUS:O:1,20250716,1
BLUS:HAAO538:538:538MFBLUS:O:1,20250717,1
BLUS:HAAO538:538:538MFBLUS:O:1,20250718,1
BLUS:HAAO538:538:538MFBLUS:O:1,20250825,2
BLUS:HAAO538:538:538MFBLUS:O:2,20250616,1
BLUS:HAAO538:538:538MFBLUS:O:2,20250617,1
BLUS:HAAO538:538:538MFBLUS:O:2,20250618,1
BLUS:HAAO538:538:538MFBLUS:O:2,20250619,1
BLUS:HAAO538:538:538MFBLUS:O:2,20250620,1
BLUS:HAAO538:538:538MFBLUS:O:2,20250623,1
BLUS:HAAO538:538:538MFBLUS:O:2,20250624,1
BLUS:HAAO538:538:538MFBLUS:O:2,20250625,1
BLUS:HAAO538:538:538MFBLUS:O:2,20250626,1
BLUS:HAAO538:538:538MFBLUS:O:2,20250627,1
BLUS:HAAO538:538:538MFBLUS:O:2,20250630,1
